Road_System,City,Longitude Crash,Latitude Crash,Severity,Nearest Traffic Sign Distance,Nearest Traffic Sign Latitude,Nearest Traffic Sign Longitude,Nearest Traffic Sign Maxspeed
State Highway,LONGMONT,40.17958954,-105.1024529,Evident Non-Incapacitating (B),0.0032140845437414567,-105.10254,40.1806603,35
State Highway,LONGMONT,40.19045755,-105.1023319,No Injury (PDO),0.0040601790053647014,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.18675054,-105.1023449,No Injury (PDO),0.0069015350994822795,-105.102533,40.1844526,35 mph
State Highway,LONGMONT,40.17437254,-105.1024949,No Injury (PDO),0.0024716613857738647,-105.102634,40.1750501,35 mph
State Highway,LONGMONT,40.17380854,-105.1024999,No Injury (PDO),0.0014523721079469536,-105.10262,40.1735977,25
State Highway,LONGMONT,40.19202555,-105.1023599,No Injury (PDO),0.0018726353547394957,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.16370754,-105.1024779,No Injury (PDO),0.0046381676976189916,-105.102685,40.1622974,35 mph
State Highway,LONGMONT,40.20334855,-105.1025429,No Injury (PDO),0.0049115903047162145,-105.102693,40.2017341,45
State Highway,LONGMONT,40.18846854,-105.1023009,No Injury (PDO),0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.19372355,-105.1023909,No Injury (PDO),0.004593416950360377,-105.102549,40.1952074,35 mph
State Highway,LONGMONT,40.20338155,-105.1024779,"Evident, Incapacitating (A)",0.0052799830090244125,-105.102693,40.2017341,45
State Highway,LYONS,40.22458154,-105.267505,Evident Non-Incapacitating (B),0.01376891252705702,-105.2687561,40.2247653,25 mph
State Highway,LONGMONT,40.20334855,-105.1025429,No Injury (PDO),0.0049115903047162145,-105.102693,40.2017341,45
State Highway,LONGMONT,40.20218955,-105.1025299,No Injury (PDO),0.0022181542861653795,-105.102693,40.2017341,45
State Highway,LONGMONT,40.20338155,-105.1024779,"Evident, Incapacitating (A)",0.0052799830090244125,-105.102693,40.2017341,45
State Highway,LONGMONT,40.17763954,-105.1024749,No Injury (PDO),0.007623030295100733,-105.102634,40.1750501,35 mph
State Highway,LYONS,40.22465154,-105.268518,Evident Non-Incapacitating (B),0.002639083582784604,-105.2687561,40.2247653,25 mph
State Highway,LONGMONT,40.20338155,-105.1024779,"Evident, Incapacitating (A)",0.0052799830090244125,-105.102693,40.2017341,45
State Highway,LONGMONT,40.19939355,-105.1024929,No Injury (PDO),0.002405526417523548,-105.1026466,40.1987962,35 mph
State Highway,LONGMONT,40.20334855,-105.1025429,No Injury (PDO),0.0049115903047162145,-105.102693,40.2017341,45
State Highway,LONGMONT,40.19217855,-105.1023629,No Injury (PDO),0.00209830410416931,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.18115054,-105.1024289,Possible/Complaint of Injury (C,0.0018616912861867882,-105.10254,40.1806603,35
State Highway,LONGMONT,40.20052055,-105.1025079,No Injury (PDO),0.001695090760893747,-105.102662,40.2005074,35 mph
State Highway,LONGMONT,40.18115054,-105.1024289,No Injury (PDO),0.0018616912861867882,-105.10254,40.1806603,35
State Highway,LONGMONT,40.16735154,-105.1024849,Possible/Complaint of Injury (C,0.004573357868686706,-105.102667,40.1687865,25 mph
State Highway,LONGMONT,40.19217855,-105.1023629,Possible/Complaint of Injury (C,0.00209830410416931,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.17220754,-105.1025289,Possible/Complaint of Injury (C,0.0012328239988788703,-105.102641,40.1722108,25 mph
State Highway,LONGMONT,40.19578955,-105.1024279,No Injury (PDO),0.0018845381687732185,-105.1022905,40.1961826,35 mph
State Highway,LONGMONT,40.16015254,-105.1025429,Possible/Complaint of Injury (C,0.006341257620471933,-105.102685,40.1622974,35 mph
State Highway,LONGMONT,40.19217855,-105.1023629,No Injury (PDO),0.00209830410416931,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.18488354,-105.1023729,No Injury (PDO),0.002150476486188434,-105.102533,40.1844526,35 mph
State Highway,LONGMONT,40.18846854,-105.1023009,No Injury (PDO),0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.19578955,-105.1024279,No Injury (PDO),0.0018845381687732185,-105.1022905,40.1961826,35 mph
State Highway,LONGMONT,40.18115054,-105.1024289,Possible/Complaint of Injury (C,0.0018616912861867882,-105.10254,40.1806603,35
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.19939355,-105.1024929,No Injury (PDO),0.002405526417523548,-105.1026466,40.1987962,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.17067354,-105.1025239,"Evident, Incapacitating (A)",0.0016202000486752735,-105.102664,40.1704986,25 mph
State Highway,LONGMONT,40.18846854,-105.1023009,Evident Non-Incapacitating (B),0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.17395054,-105.1024969,No Injury (PDO),0.001689605476316549,-105.10262,40.1735977,25
State Highway,LONGMONT,40.20052055,-105.1025079,No Injury (PDO),0.001695090760893747,-105.102662,40.2005074,35 mph
State Highway,LONGMONT,40.18127654,-105.1024079,"Evident, Incapacitating (A)",0.002286512618549981,-105.10254,40.1806603,35
State Highway,LYONS,40.22777354,-105.274522,Possible/Complaint of Injury (C,0.000824492378476214,-105.2745703,40.2279912,40 mph
State Highway,LONGMONT,40.16892354,-105.1024899,No Injury (PDO),0.001986796411265791,-105.102667,40.1687865,25 mph
State Highway,LONGMONT,40.16735154,-105.1024849,No Injury (PDO),0.004573357868686706,-105.102667,40.1687865,25 mph
State Highway,LONGMONT,40.16384454,-105.1024749,No Injury (PDO),0.004999020918865402,-105.102685,40.1622974,35 mph
State Highway,LONGMONT,40.17060354,-105.1024959,No Injury (PDO),0.0018729270269336703,-105.102664,40.1704986,25 mph
State Highway,LONGMONT,40.16892354,-105.1024899,Evident Non-Incapacitating (B),0.001986796411265791,-105.102667,40.1687865,25 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.18846854,-105.1023009,Possible/Complaint of Injury (C,0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.17395054,-105.1024969,Possible/Complaint of Injury (C,0.001689605476316549,-105.10262,40.1735977,25
State Highway,LONGMONT,40.16191254,-105.1025109,No Injury (PDO),0.0022094787362847827,-105.102685,40.1622974,35 mph
State Highway,LONGMONT,40.19578955,-105.1024279,Possible/Complaint of Injury (C,0.0018845381687732185,-105.1022905,40.1961826,35 mph
State Highway,LONGMONT,40.17060354,-105.1024959,No Injury (PDO),0.0018729270269336703,-105.102664,40.1704986,25 mph
State Highway,LONGMONT,40.18846854,-105.1023009,No Injury (PDO),0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.17763454,-105.1024569,"Evident, Incapacitating (A)",0.007657023876176729,-105.102634,40.1750501,35 mph
State Highway,LONGMONT,40.19939355,-105.1024929,Evident Non-Incapacitating (B),0.002405526417523548,-105.1026466,40.1987962,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.19939355,-105.1024929,No Injury (PDO),0.002405526417523548,-105.1026466,40.1987962,35 mph
State Highway,LONGMONT,40.18488354,-105.1023729,No Injury (PDO),0.002150476486188434,-105.102533,40.1844526,35 mph
State Highway,LONGMONT,40.16798654,-105.1025299,Fatal (K),0.002743553050942668,-105.102667,40.1687865,25 mph
State Highway,LONGMONT,40.19939355,-105.1024929,Possible/Complaint of Injury (C,0.002405526417523548,-105.1026466,40.1987962,35 mph
State Highway,LONGMONT,40.15249954,-105.1025169,No Injury (PDO),0.014248013228760664,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.18488354,-105.1023729,No Injury (PDO),0.002150476486188434,-105.102533,40.1844526,35 mph
State Highway,LONGMONT,40.18846854,-105.1023009,No Injury (PDO),0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.16384454,-105.1024749,Evident Non-Incapacitating (B),0.004999020918865402,-105.102685,40.1622974,35 mph
State Highway,LONGMONT,40.17395054,-105.1024969,No Injury (PDO),0.001689605476316549,-105.10262,40.1735977,25
State Highway,LONGMONT,40.16384454,-105.1024749,No Injury (PDO),0.004999020918865402,-105.102685,40.1622974,35 mph
State Highway,LONGMONT,40.20626455,-105.1025419,No Injury (PDO),0.0025177929288667045,-105.1027384,40.2067155,45 mph
State Highway,LONGMONT,40.15249954,-105.1025169,No Injury (PDO),0.014248013228760664,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.18846854,-105.1023009,No Injury (PDO),0.00954335597070752,-105.102508,40.191703,35 mph
State Highway,LONGMONT,40.20626455,-105.1025419,Evident Non-Incapacitating (B),0.0025177929288667045,-105.1027384,40.2067155,45 mph
State Highway,LONGMONT,40.18488354,-105.1023729,Evident Non-Incapacitating (B),0.002150476486188434,-105.102533,40.1844526,35 mph
State Highway,LONGMONT,40.20063655,-105.1023799,"Evident, Incapacitating (A)",0.0009897874424911815,-105.1022959,40.2005125,45 mph
State Highway,LONGMONT,40.17395054,-105.1024969,No Injury (PDO),0.001689605476316549,-105.10262,40.1735977,25
State Highway,LONGMONT,40.19217855,-105.1023629,Possible/Complaint of Injury (C,0.00209830410416931,-105.102508,40.191703,35 mph
State Highway,LYONS,40.22113454,-105.2633659,No Injury (PDO),0.006791764888398478,-105.262769,40.2205324,50 mph
State Highway,LONGMONT,40.14492254,-105.1024979,No Injury (PDO),0.016533527410527507,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.13807054,-105.1023839,No Injury (PDO),0.0032845387837290374,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.14492254,-105.1024979,No Injury (PDO),0.016533527410527507,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15264454,-105.1025269,No Injury (PDO),0.013822310205916732,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15237054,-105.1025139,No Injury (PDO),0.01461889576915076,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.13807054,-105.1023839,Evident Non-Incapacitating (B),0.0032845387837290374,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.13395354,-105.1025169,PDO,0.015161759084519376,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.13795554,-105.1023879,No Injury (PDO),0.0036160871252198116,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15808654,-105.1025479,No Injury (PDO),0.002339891618107171,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15079154,-105.1025289,No Injury (PDO),0.019102747243726004,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15064754,-105.1025309,No Injury (PDO),0.019512091024633766,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15335254,-105.1025589,No Injury (PDO),0.011766765331007088,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15064754,-105.1025309,Possible/Complaint of Injury (C,0.019512091024633766,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.13726954,-105.1024099,No Injury (PDO),0.005592439738314383,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.13826654,-105.1023839,"Evident, Incapacitating (A)",0.002737664129010335,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15242354,-105.1025249,Possible/Complaint of Injury (C,0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,Possible/Complaint of Injury (C,0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,Evident Non-Incapacitating (B),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.14792154,-105.1025099,No Injury (PDO),0.025098107603441513,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.14792154,-105.1025099,No Injury (PDO),0.025098107603441513,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15455454,-105.1025559,Possible/Complaint of Injury (C,0.008357009191780338,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.14792154,-105.1025099,No Injury (PDO),0.025098107603441513,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15242354,-105.1025249,Evident Non-Incapacitating (B),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,38.13635823,-105.4469968,No Injury (PDO),5.255835412007641,-105.5020335,39.9157642,35 mph
State Highway,LONGMONT,40.13818454,-105.1023809,No Injury (PDO),0.0029583787487647726,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15136454,-105.1025239,No Injury (PDO),0.0174725519577482,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.14792154,-105.1025099,No Injury (PDO),0.025098107603441513,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.14792154,-105.1025099,No Injury (PDO),0.025098107603441513,-105.1023219,40.1391919,45
State Highway,BOULDER,40.02555051,-105.2583759,Evident Non-Incapacitating (B),0.006103110191478333,-105.2582417,40.0275967,35 mph
State Highway,SUPERIOR,39.95526451,-105.1658309,No Injury (PDO),0.015437098361714498,-105.1650807,39.9507293,45 mph
State Highway,SUPERIOR,39.95522851,-105.1667479,No Injury (PDO),0.008581813872922117,-105.1674579,39.9539908,25 mph
State Highway,SUPERIOR,39.9097285,-105.1687639,No Injury (PDO),0.03018882254282674,-105.1662634,39.9140581,45 mph
State Highway,SUPERIOR,39.95646151,-105.1657329,Evident Non-Incapacitating (B),0.017983451149914793,-105.1650807,39.9507293,45 mph
State Highway,UNINCORPORATED,39.95841851,-105.1656499,No Injury (PDO),0.022989953382892073,-105.1650807,39.9507293,45 mph
State Highway,SUPERIOR,39.95526451,-105.1658309,Possible/Complaint of Injury (C,0.015437098361714498,-105.1650807,39.9507293,45 mph
State Highway,UNINCORPORATED,39.95790351,-105.1657249,No Injury (PDO),0.021821783028685496,-105.1650807,39.9507293,45 mph
State Highway,UNINCORPORATED,39.95775651,-105.1657469,No Injury (PDO),0.02150345515147471,-105.1650807,39.9507293,45 mph
State Highway,UNINCORPORATED,39.95841851,-105.1656499,No Injury (PDO),0.022989953382892073,-105.1650807,39.9507293,45 mph
State Highway,LONGMONT,40.16539954,-105.1024789,PDO,0.009172999569511429,-105.102685,40.1622974,35 mph
State Highway,UNINCORPORATED,40.08732653,-105.0722399,Possible/Complaint of Injury (C,0.14477919275649687,-105.0743865,40.0373798,35 mph
State Highway,LONGMONT,40.14506654,-105.1024989,No Injury (PDO),0.01694461885875891,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.18127654,-105.1024079,"Evident, Incapacitating (A)",0.002286512618549981,-105.10254,40.1806603,35
State Highway,LONGMONT,40.18115054,-105.1024289,No Injury (PDO),0.0018616912861867882,-105.10254,40.1806603,35
State Highway,UNINCORPORATED,40.07368352,-105.2069659,No Injury (PDO),0.08122308814418766,-105.2076396,40.1017226,35 mph
State Highway,UNINCORPORATED,40.07333652,-105.2070799,No Injury (PDO),0.0821167810939974,-105.2076396,40.1017226,35 mph
State Highway,UNINCORPORATED,40.01454652,-105.1779799,No Injury (PDO),0.07983860025802235,-105.1774179,39.9869005,45 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,39.99946152,-105.1308489,No Injury (PDO),0.24577968508123796,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01279252,-105.1311059,No Injury (PDO),0.26896125245215485,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01279252,-105.1311059,Possible/Complaint of Injury (C,0.26896125245215485,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01279252,-105.1311059,Possible/Complaint of Injury (C,0.26896125245215485,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,BOULDER,39.99991151,-105.2325709,No Injury (PDO),0.022507634600189716,-105.2346157,40.000244,35 mph
State Highway,LAFAYETTE,40.01501852,-105.1029379,No Injury (PDO),0.10906097895256261,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00016552,-105.1028119,No Injury (PDO),0.07115474202598755,-105.0990139,39.9800586,15 mph
State Highway,LONGMONT,40.15176454,-105.1180589,No Injury (PDO),0.13721459095728997,-105.1305315,40.1530636,45 mph
State Highway,LONGMONT,40.15176454,-105.1180589,No Injury (PDO),0.13721459095728997,-105.1305315,40.1530636,45 mph
State Highway,UNINCORPORATED,40.10229653,-105.1028919,No Injury (PDO),0.10590231432117922,-105.1023219,40.1391919,45
State Highway,BOULDER,40.02279151,-105.2447559,No Injury (PDO),0.010084183407781723,-105.2452747,40.025667,5 mph
State Highway,LONGMONT,40.13818454,-105.1023809,No Injury (PDO),0.0029583787487647726,-105.1023219,40.1391919,45
State Highway,LOUISVILLE,39.97868651,-105.1279099,No Injury (PDO),0.20839076143966728,-105.1094574,39.9621577,35 mph
State Highway,LOUISVILLE,39.97868651,-105.1279099,No Injury (PDO),0.20839076143966728,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,39.97797052,-105.0937129,Evident Non-Incapacitating (B),0.05860224397327367,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,40.00337551,-105.2673649,No Injury (PDO),0.016991037847248893,-105.2686563,40.0001546,25 mph
State Highway,LAFAYETTE,39.95961151,-105.0901119,No Injury (PDO),0.06444215297426725,-105.0876036,39.9799555,15 mph
State Highway,LOUISVILLE,39.98704651,-105.1276699,No Injury (PDO),0.2126289055493057,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,No Injury (PDO),0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,39.98543851,-105.2497029,No Injury (PDO),0.03951832124762365,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98531951,-105.2496019,No Injury (PDO),0.04045731936237965,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98933651,-105.2556909,No Injury (PDO),0.03386597821569867,-105.2545093,40.0001446,35 mph
State Highway,LONGMONT,40.15240954,-105.1001499,No Injury (PDO),0.03128905925264258,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15240954,-105.1001499,No Injury (PDO),0.03128905925264258,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.14152254,-105.1308769,Evident Non-Incapacitating (B),0.005538214958191965,-105.1306549,40.1432543,40 mph
State Highway,LONGMONT,40.14152254,-105.1308769,No Injury (PDO),0.005538214958191965,-105.1306549,40.1432543,40 mph
State Highway,LONGMONT,40.14152254,-105.1308769,Possible/Complaint of Injury (C,0.005538214958191965,-105.1306549,40.1432543,40 mph
State Highway,LONGMONT,40.14152254,-105.1308769,No Injury (PDO),0.005538214958191965,-105.1306549,40.1432543,40 mph
State Highway,LONGMONT,40.15774854,-105.1025489,No Injury (PDO),0.0016623405529106912,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15237054,-105.1025139,No Injury (PDO),0.01461889576915076,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15819454,-105.1025469,No Injury (PDO),0.0025996656056327125,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15406654,-105.1025569,No Injury (PDO),0.00973873008264193,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.14105954,-105.1024729,No Injury (PDO),0.005603023088586099,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.14850254,-105.1025169,No Injury (PDO),0.025652546705281668,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15388854,-105.1025579,No Injury (PDO),0.010242951504786296,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15242354,-105.1025249,No Injury (PDO),0.014453778414950982,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15249954,-105.1025169,No Injury (PDO),0.014248013228760664,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15249954,-105.1025169,Possible/Complaint of Injury (C,0.014248013228760664,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.13318654,-105.1025399,"Evident, Incapacitating (A)",0.017373224154707323,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.14506654,-105.1024989,No Injury (PDO),0.01694461885875891,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.13818454,-105.1023809,Possible/Complaint of Injury (C,0.0029583787487647726,-105.1023219,40.1391919,45
State Highway,LONGMONT,40.15240954,-105.1001499,Possible/Complaint of Injury (C,0.03128905925264258,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.15237054,-105.0931639,No Injury (PDO),0.1056075941387758,-105.102676,40.1574345,35 mph
State Highway,LAFAYETTE,39.97797052,-105.0937129,PDO,0.05860224397327367,-105.0990139,39.9800586,15 mph
State Highway,LONGMONT,40.15227954,-105.1156979,Evident Non-Incapacitating (B),0.1439650967133566,-105.102676,40.1574345,35 mph
State Highway,LONGMONT,40.14854054,-105.1214299,Evident Non-Incapacitating (B),0.10052141267052309,-105.1305516,40.1507931,40 mph
State Highway,LONGMONT,40.14854054,-105.1214299,No Injury (PDO),0.10052141267052309,-105.1305516,40.1507931,40 mph
State Highway,LAFAYETTE,39.98697652,-105.0983369,Possible/Complaint of Injury (C,0.021169337870683525,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,39.95961151,-105.0901119,No Injury (PDO),0.06444215297426725,-105.0876036,39.9799555,15 mph
State Highway,LAFAYETTE,39.97235451,-105.0900989,No Injury (PDO),0.03502167932933251,-105.0876036,39.9799555,15 mph
State Highway,BOULDER,40.00032251,-105.2584339,No Injury (PDO),0.005013172798024814,-105.2584759,40.0020473,40 mph
State Highway,LONGMONT,40.16051654,-105.0365479,No Injury (PDO),0.400501842184893,-105.0535437,40.0364329,40 mph
State Highway,LONGMONT,40.15227954,-105.1156979,No Injury (PDO),0.1439650967133566,-105.102676,40.1574345,35 mph
State Highway,LOUISVILLE,39.98694652,-105.1275099,No Injury (PDO),0.2108753137973938,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,No Injury (PDO),0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,LOUISVILLE,40.04166651,-105.3136199,No Injury (PDO),0.13831500652848505,-105.3087399,39.9977678,10 mph
State Highway,LOUISVILLE,39.98677652,-105.1200099,No Injury (PDO),0.13583429283517287,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,Possible/Complaint of Injury (C,0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,No Injury (PDO),0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,No Injury (PDO),0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,No Injury (PDO),0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,No Injury (PDO),0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,40.02341751,-105.2584529,Possible/Complaint of Injury (C,0.0012644135435736486,-105.2583576,40.0231731,35 mph
State Highway,UNINCORPORATED,40.23770654,-105.28789,No Injury (PDO),0.021309047377729543,-105.2866292,40.2321259,50 mph
State Highway,UNINCORPORATED,40.24781654,-105.30617,Evident Non-Incapacitating (B),0.10110174705673372,-105.3151517,40.2403881,45 mph
State Highway,BOULDER,39.98694651,-105.2316479,No Injury (PDO),0.015878529577560804,-105.2303437,39.9845883,60 mph
State Highway,BOULDER,39.98555751,-105.2498019,No Injury (PDO),0.03860416705654075,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98555751,-105.2498019,No Injury (PDO),0.03860416705654075,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98555751,-105.2498019,No Injury (PDO),0.03860416705654075,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98555751,-105.2498019,No Injury (PDO),0.03860416705654075,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98555751,-105.2498019,No Injury (PDO),0.03860416705654075,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,40.00042851,-105.2585009,No Injury (PDO),0.00469313685262359,-105.2584759,40.0020473,40 mph
State Highway,LAFAYETTE,39.99414052,-105.1023959,No Injury (PDO),0.054871991452171566,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00016552,-105.1028119,Possible/Complaint of Injury (C,0.07115474202598755,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00375952,-105.1028219,No Injury (PDO),0.0797780768977241,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,39.98681852,-105.0983359,Possible/Complaint of Injury (C,0.02075020779568627,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,39.99867351,-105.2560639,No Injury (PDO),0.01607355531438223,-105.2574573,40.0003504,35 mph
State Highway,BOULDER,39.99749351,-105.2540289,No Injury (PDO),0.009313967861404964,-105.2545093,40.0001446,35 mph
State Highway,BOULDER,40.00032251,-105.2584339,No Injury (PDO),0.005013172798024814,-105.2584759,40.0020473,40 mph
State Highway,LONGMONT,40.20334355,-105.1027629,No Injury (PDO),0.004675236335728218,-105.102693,40.2017341,45
State Highway,LONGMONT,40.20334555,-105.1023909,Evident Non-Incapacitating (B),0.0056882966032240755,-105.102693,40.2017341,45
State Highway,LONGMONT,40.20334555,-105.1023909,No Injury (PDO),0.0056882966032240755,-105.102693,40.2017341,45
State Highway,LONGMONT,40.20334555,-105.1023909,No Injury (PDO),0.0056882966032240755,-105.102693,40.2017341,45
State Highway,LONGMONT,40.20334155,-105.1022059,No Injury (PDO),0.0069434331524400456,-105.1023603,40.2056913,65 mph
State Highway,UNINCORPORATED,40.20333455,-105.0738329,No Injury (PDO),0.021030051025313523,-105.075745,40.2034424,60 mph
State Highway,UNINCORPORATED,40.20333655,-105.1031349,No Injury (PDO),0.006685750477941756,-105.102693,40.2017341,45
State Highway,UNINCORPORATED,40.20328255,-105.1057419,Evident Non-Incapacitating (B),0.008707156800698215,-105.1049519,40.203485,55 mph
State Highway,UNINCORPORATED,40.20329055,-105.1053689,No Injury (PDO),0.00461957496582428,-105.1049519,40.203485,55 mph
State Highway,LONGMONT,40.20331555,-105.1010929,No Injury (PDO),0.015476527959377331,-105.1022959,40.2005125,45 mph
State Highway,UNINCORPORATED,40.21251654,-105.2498399,Evident Non-Incapacitating (B),0.012015166740413695,-105.2509266,40.2129463,50 mph
